"project_key","branch","issue_key","rule","type","severity","status","resolution","message","component","file_path","line","effort","debt","author","assignee","tags","clean_code_attribute","security_impact","reliability_impact","maintainability_impact","creation_date","update_date","close_date"
"Tawuniya-CRM","DEV","394a44a1-1b2d-4e09-82fa-9551c823d9be","Web:DoctypePresenceCheck","BUG","MAJOR","CLOSED","FIXED","Insert a <!DOCTYPE> declaration to before this <html> tag.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_Send_Email_SMS.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_Send_Email_SMS.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","user-experience","CONVENTIONAL","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","38f5fca7-2d73-4789-9ed1-2963055b4756","javascript:S905","BUG","MAJOR","CLOSED","FIXED","Expected an assignment or function call and instead saw an expression.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"10min","10min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe,unused","CLEAR","","MEDIUM","","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","38ab9a5d-14de-485b-83e3-79b8103d2496","css:S4649","BUG","MAJOR","CLOSED","FIXED","Unexpected missing generic font family","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Surplus/vrp_CheckEligibilityStatus_GetSurplusDetails_CC.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Surplus/vrp_CheckEligibilityStatus_GetSurplusDetails_CC.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","80caae70-5c74-4e18-bdda-d87001ef4ce1","javascript:S905","BUG","MAJOR","CLOSED","FIXED","Expected an assignment or function call and instead saw an expression.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"10min","10min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe,unused","CLEAR","","MEDIUM","","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","f249c7c0-2ce4-49e1-9db1-07dcbfef2e1b","css:S4649","BUG","MAJOR","CLOSED","FIXED","Unexpected missing generic font family","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_getClaimServices.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_getClaimServices.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","e29c4d70-f7d1-4ae5-9bb4-55fe862388b6","javascript:S905","BUG","MAJOR","CLOSED","FIXED","Expected an assignment or function call and instead saw an expression.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"10min","10min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe,unused","CLEAR","","MEDIUM","","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","538605fe-d466-4b4c-9259-f9266667170a","javascript:S905","BUG","MAJOR","CLOSED","FIXED","Expected an assignment or function call and instead saw an expression.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"10min","10min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe,unused","CLEAR","","MEDIUM","","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","534e46fc-8e79-4069-b8d3-6d44378815a3","Web:DoctypePresenceCheck","BUG","MAJOR","CLOSED","FIXED","Insert a <!DOCTYPE> declaration to before this <html> tag.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Policy/vrp_DisplayPNCPolicyCancellationDetails.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Policy/vrp_DisplayPNCPolicyCancellationDetails.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","user-experience","CONVENTIONAL","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","ebd34573-e1a7-4bfc-af95-27d8528186a9","css:S4649","BUG","MAJOR","CLOSED","FIXED","Unexpected missing generic font family","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/CoveredPerson/vrp_DisplayVitalityVoucherDetailsCoveredPerson_CC.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/CoveredPerson/vrp_DisplayVitalityVoucherDetailsCoveredPerson_CC.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","80cd0506-d28e-4f8d-8b51-ec2dcd38be42","Web:S5254","BUG","MAJOR","CLOSED","FIXED","Add ""lang"" and/or ""xml:lang"" attributes to this ""<html>"" element","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_GetE2EJourney.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_GetE2EJourney.html",,"2min","2min","dsedhom@tawuniya.com","david-wadih-sedhom18753","accessibility,wcag2-a","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","11c75fd6-c19e-4338-80c3-df144c21e779","css:S4649","BUG","MAJOR","CLOSED","FIXED","Unexpected missing generic font family","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_DisplayClaimDocumentDetails.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_DisplayClaimDocumentDetails.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","11c8f49d-2a05-4844-ae21-0a3bf8ca5bc8","Web:S5256","BUG","MAJOR","CLOSED","FIXED","Add ""<th>"" headers to this ""<table>"".","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_DisplayClaimDocumentDetails.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_DisplayClaimDocumentDetails.html",,"2min","2min","dsedhom@tawuniya.com","david-wadih-sedhom18753","accessibility,wcag2-a","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","53affa4c-e42f-4eca-9c30-0a424e4a78cf","css:S4649","BUG","MAJOR","CLOSED","FIXED","Unexpected missing generic font family","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/ServiceCenterDetails/vrp_DisplayServiceCenterTimeline_CC.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/ServiceCenterDetails/vrp_DisplayServiceCenterTimeline_CC.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","53aa3d6d-9c81-46e4-b614-629812aa7945","css:S4649","BUG","MAJOR","CLOSED","FIXED","Unexpected missing generic font family","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Policy/vrp_GetPolicyStatusHistory.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Policy/vrp_GetPolicyStatusHistory.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","b26143b6-8821-4cdb-85d8-d00b269cb7b9","javascript:S905","BUG","MAJOR","CLOSED","FIXED","Expected an assignment or function call and instead saw an expression.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"10min","10min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe,unused","CLEAR","","MEDIUM","","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","84986ff5-91b5-4a1b-8215-918df95fae78","css:S4649","BUG","MAJOR","CLOSED","FIXED","Unexpected missing generic font family","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/QuotationPool/vrp_DisplayQuotationsPoolByNationalId_CC.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/QuotationPool/vrp_DisplayQuotationsPoolByNationalId_CC.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","53b5cd75-c3ea-4468-9015-03f85fb8571b","Web:S5254","BUG","MAJOR","CLOSED","FIXED","Add ""lang"" and/or ""xml:lang"" attributes to this ""<html>"" element","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_ClaimCustomerDocumentSend.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_ClaimCustomerDocumentSend.html",,"2min","2min","dsedhom@tawuniya.com","david-wadih-sedhom18753","accessibility,wcag2-a","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","80b5a5a2-4497-4bfb-8003-04cb5e3b19df","css:S4649","BUG","MAJOR","CLOSED","FIXED","Unexpected missing generic font family","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Quotation/vrp_DisplayQuotationsByCustomerRecords_CC.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Quotation/vrp_DisplayQuotationsByCustomerRecords_CC.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","38990a47-1a95-42b3-b7b3-1e9043a679fe","css:S4649","BUG","MAJOR","CLOSED","FIXED","Unexpected missing generic font family","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Voucher/vrp_DisplayVoucherDetails_CC.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Voucher/vrp_DisplayVoucherDetails_CC.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","11615c78-2ed7-4da6-9439-421aae6a66ea","Web:TableHeaderHasIdOrScopeCheck","BUG","MAJOR","CLOSED","FIXED","Add either an 'id' or a 'scope' attribute to this <th> tag.","Tawuniya-CRM:VeriTouch.CRM.Printing/PrintGenerationWebService/MemberByClassAgeBand.aspx","VeriTouch.CRM.Printing/PrintGenerationWebService/MemberByClassAgeBand.aspx",,"10min","10min","dsedhom@tawuniya.com","david-wadih-sedhom18753","accessibility,wcag2-a","CONVENTIONAL","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","c67c54fe-b658-473d-ab50-c4655aade6ad","Web:DoctypePresenceCheck","BUG","MAJOR","CLOSED","FIXED","Insert a <!DOCTYPE> declaration to before this <html> tag.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Quotation/vrp_DisplayQuotationsByCustomerRecords_CC.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Quotation/vrp_DisplayQuotationsByCustomerRecords_CC.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","user-experience","CONVENTIONAL","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","f97af08b-1d69-43db-8f07-b58cdfa2cf7c","javascript:S3923","BUG","MAJOR","CLOSED","FIXED","Remove this conditional structure or edit its code blocks so that they're not all the same.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js",,"15min","15min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","CLEAR","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","80fb9581-7e33-4ed0-bbac-9a9145761993","javascript:S905","BUG","MAJOR","CLOSED","FIXED","Expected an assignment or function call and instead saw an expression.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"10min","10min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe,unused","CLEAR","","MEDIUM","","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","c205f758-b3f3-4ce2-b154-752d959997c8","css:S4649","BUG","MAJOR","CLOSED","FIXED","Unexpected missing generic font family","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Invoice/vrp_DisplayGeneralInvoiceDocumentDetails.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Invoice/vrp_DisplayGeneralInvoiceDocumentDetails.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","f26e7c94-c640-4898-8e0e-7339cd24a581","javascript:S905","BUG","MAJOR","CLOSED","FIXED","Expected an assignment or function call and instead saw an expression.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"10min","10min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe,unused","CLEAR","","MEDIUM","","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","121ebff9-5b1d-4026-a8ec-ad0858581726","css:S4649","BUG","MAJOR","CLOSED","FIXED","Unexpected missing generic font family","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Policy/vrp_GetPolicyStatusHistory.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Policy/vrp_GetPolicyStatusHistory.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","813fc2af-e69b-461b-8a82-027075e8b7c6","Web:DoctypePresenceCheck","BUG","MAJOR","CLOSED","FIXED","Insert a <!DOCTYPE> declaration to before this <html> tag.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Settlement/vrp_SettlementDetails.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Settlement/vrp_SettlementDetails.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","user-experience","CONVENTIONAL","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","38d2d86e-d8c0-42d6-92bb-e0466b00691a","Web:S5256","BUG","MAJOR","CLOSED","FIXED","Add ""<th>"" headers to this ""<table>"".","Tawuniya-CRM:VeriTouch.CRM.Printing/PrintGenerationWebService/UploadDocument.aspx","VeriTouch.CRM.Printing/PrintGenerationWebService/UploadDocument.aspx",,"2min","2min","dsedhom@tawuniya.com","david-wadih-sedhom18753","accessibility,wcag2-a","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","522cc670-a736-4585-a24a-1bbf62b80957","css:S4649","BUG","MAJOR","CLOSED","FIXED","Unexpected missing generic font family","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Approval/vrp_DisplayNaphiesSupportingInfoResult_CC.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Approval/vrp_DisplayNaphiesSupportingInfoResult_CC.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","522c85ba-5f08-4e34-b1b1-6ce3eaf0c35b","Web:S5254","BUG","MAJOR","CLOSED","FIXED","Add ""lang"" and/or ""xml:lang"" attributes to this ""<html>"" element","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/CoveredPerson/vrp_GetSMSLogs.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/CoveredPerson/vrp_GetSMSLogs.html",,"2min","2min","dsedhom@tawuniya.com","david-wadih-sedhom18753","accessibility,wcag2-a","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","81848439-81d0-41b9-bbdb-111d402ffe25","Web:UnsupportedTagsInHtml5Check","BUG","MAJOR","CLOSED","FIXED","Remove this deprecated ""center"" element.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Surplus/vrp_CheckEligibilityStatus_GetSurplusDetails_CC.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Surplus/vrp_CheckEligibilityStatus_GetSurplusDetails_CC.html",,"20min","20min","dsedhom@tawuniya.com","david-wadih-sedhom18753","html5,obsolete,user-experience","CONVENTIONAL","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","24bc17e1-6a7b-4cea-b159-091102ab0731","css:S4649","BUG","MAJOR","CLOSED","FIXED","Unexpected missing generic font family","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Contact/vrp_DisplayPolicyName.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Contact/vrp_DisplayPolicyName.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","124e5dd1-8d39-4bc2-b377-a4ee1326d233","css:S4649","BUG","MAJOR","CLOSED","FIXED","Unexpected missing generic font family","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Approval/vrp_DisplayApprovalHistoryRecords_CC.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Approval/vrp_DisplayApprovalHistoryRecords_CC.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","530dfc6b-d141-46cf-9bcc-dbbcfe02580e","javascript:S1764","BUG","MAJOR","CLOSED","FIXED","Correct one of the identical sub-expressions on both sides of operator "">=""","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"2min","2min","dsedhom@tawuniya.com","david-wadih-sedhom18753","suspicious","LOGICAL","","MEDIUM","","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","e2f150ff-b916-4718-aa3c-2d6fcec73cdb","javascript:S3699","BUG","MAJOR","CLOSED","FIXED","Remove this use of the output from ""fetchPolicies""; ""fetchPolicies"" doesn't return anything.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_person360.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_person360.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","LOGICAL","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","8116730c-92e9-41d9-8ba8-1c0e9650e18d","css:S4649","BUG","MAJOR","CLOSED","FIXED","Unexpected missing generic font family","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Contact/vrp_morniServiceTracker.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Contact/vrp_morniServiceTracker.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","81105783-05c3-4d15-97b8-ad27e820b4bd","Web:PageWithoutTitleCheck","BUG","MAJOR","CLOSED","FIXED","Add a <title> tag to this page.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Contact/vrp_cloneofcustomerdocument.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Contact/vrp_cloneofcustomerdocument.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","user-experience","CONVENTIONAL","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","38b3c1ec-3ded-4c8c-bdc5-2b5c194ea20a","css:S4649","BUG","MAJOR","CLOSED","FIXED","Unexpected missing generic font family","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Contact/vrp_morniServiceTracker.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Contact/vrp_morniServiceTracker.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","52c969f3-6bc6-44f3-a7eb-adef597c4975","Web:S5254","BUG","MAJOR","CLOSED","FIXED","Add ""lang"" and/or ""xml:lang"" attributes to this ""<html>"" element","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Surplus/vrp_CheckEligibilityStatus_GetSurplusDetails_CC.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Surplus/vrp_CheckEligibilityStatus_GetSurplusDetails_CC.html",,"2min","2min","dsedhom@tawuniya.com","david-wadih-sedhom18753","accessibility,wcag2-a","COMPLETE","","MEDIUM","","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
